timestamp,readableTimestamp,top1,top2,top5,top10,top20,top50,top100,top200,top500
1609459200000,"1/1/2021, 12:00:00 AM",1,1,1,1,1,1,1,1,1
1609545600000,"1/2/2021, 12:00:00 AM",1.011360472864595,0.9999468193557856,0.9947338369960523,0.999154960356007,1.0070239208477791,1.0129375711287987,1.0189612251705822,1.0168131329855645,1.0185288268400041
1609632000000,"1/3/2021, 12:00:00 AM",1.1082406881894904,1.0805746028135303,1.0511741613255647,1.0373353572378594,1.0297846954270187,1.0435031908328787,1.0430192356977344,1.0315272638585373,1.0405323605924723
1609718400000,"1/4/2021, 12:00:00 AM",1.137335481623062,1.2232699755965886,1.1691613383514274,1.1534883009885704,1.0978060279490658,1.1089585177110715,1.116326397702309,1.0963302371960915,1.106029185962687
1609804800000,"1/5/2021, 12:00:00 AM",1.0859045423918765,1.2372599119961933,1.1492056693515094,1.1360989945212723,1.0837974817477902,1.106608300514923,1.1118656578034785,1.0924711528900106,1.1035606249162697
1609891200000,"1/6/2021, 12:00:00 AM",1.174340662615447,1.3340786369736384,1.2022137220818458,1.2094561798115409,1.1524677625261466,1.1842652996126888,1.2033446105637264,1.169043418319945,1.178402730402667
1609977600000,"1/7/2021, 12:00:00 AM",1.27258588978529,1.454426831651757,1.2976836719004115,1.3383179784079018,1.3110845901960262,1.3024178209553698,1.3169381077313056,1.2584557711604918,1.2496066385993214
1610064000000,"1/8/2021, 12:00:00 AM",1.362639168890019,1.5135989782068244,1.3796552248428204,1.3524364990216768,1.2894250267368557,1.2967477158063383,1.338881326357658,1.2996041265860117,1.2738978230563032
1610150400000,"1/9/2021, 12:00:00 AM",1.4063597767368197,1.5315725403262692,1.380688472561919,1.3463340219483209,1.2674396190564035,1.278123555817009,1.340839351871875,1.2968079782967126,1.2740681893419998
1610236800000,"1/10/2021, 12:00:00 AM",1.3884621348560455,1.5627323901415475,1.417616078298283,1.5120200427794452,1.385031557694837,1.3879417784746741,1.447669375443071,1.3763413845736683,1.3424058867358708
1610323200000,"1/11/2021, 12:00:00 AM",1.323042603218447,1.5197002423216937,1.370840784982624,1.4423498247309916,1.339506711989751,1.3819783427441539,1.428677073525615,1.3438668729310888,1.296906095535714
1610409600000,"1/12/2021, 12:00:00 AM",1.2290466700874552,1.3543617285518617,1.2060075645496906,1.243498701860288,1.172566804362484,1.2247472098372918,1.2723969395062087,1.2067526464224592,1.176978702833542
1610496000000,"1/13/2021, 12:00:00 AM",1.1693834543985522,1.2923703365241135,1.1728739466883527,1.2166925870656113,1.1573815499285192,1.219720315061469,1.2777746255552866,1.2161871771643984,1.1768456420000466
1610582400000,"1/14/2021, 12:00:00 AM",1.290588786065699,1.411602023242822,1.314568960638444,1.351968661170705,1.268590997264293,1.34594379029712,1.4097692702017965,1.3247919669801929,1.2721169425119054
1610668800000,"1/15/2021, 12:00:00 AM",1.351808434329212,1.49968358479465,1.4196678643112877,1.4386218360627467,1.3138643425582994,1.3760462478888593,1.43560851415398,1.3495400202409638,1.313594719451722
1610755200000,"1/16/2021, 12:00:00 AM",1.2675553331088762,1.427057618024644,1.3376017349198628,1.3977344083078798,1.2865727561489764,1.365196796675784,1.4519532859583957,1.358962953929624,1.3206017876412852
1610841600000,"1/17/2021, 12:00:00 AM",1.2491968307257557,1.460371199813064,1.460135563568153,1.4909099889104167,1.3533999644978683,1.4393453832882974,1.5216694630308638,1.4190889004184806,1.3918017929029767
1610928000000,"1/18/2021, 12:00:00 AM",1.2336760981802888,1.449055423598109,1.4209238778515951,1.5084871568091327,1.3636138935978845,1.4515365170576708,1.5651439521422845,1.4624298919995653,1.4305736012382735
1611014400000,"1/19/2021, 12:00:00 AM",1.2609378126532607,1.4806908729765984,1.4448553828421546,1.516216032126522,1.384910829668673,1.50901735126452,1.611066999273718,1.512330540728161,1.4948627269996253
1611100800000,"1/20/2021, 12:00:00 AM",1.2440336076057985,1.5585537411286763,1.4889227489570487,1.5207835557719456,1.375237401739395,1.4746877802992362,1.5936193615472738,1.505323963152143,1.5001701481985552
1611187200000,"1/21/2021, 12:00:00 AM",1.2262068831759934,1.551243987987155,1.5133056694709943,1.5395950213317227,1.3812246260160264,1.487378881828125,1.632403964902212,1.5353623780458094,1.518490604822581
1611273600000,"1/22/2021, 12:00:00 AM",1.065166083507901,1.2927283718534333,1.3117206875919873,1.3254726344370855,1.1947488276123206,1.2779353162253575,1.4042006170100967,1.3387235857791557,1.3329497940538575
1611360000000,"1/23/2021, 12:00:00 AM",1.1356017384129684,1.404962447065595,1.3972932128101643,1.4303777620401554,1.2905723663681667,1.3891505884918876,1.5302661744692854,1.464056620664141,8.840456280108706
1611446400000,"1/24/2021, 12:00:00 AM",1.1049419430737994,1.3859045932899918,1.418651794852354,1.4605939630222888,1.3153234493741712,1.416412952162206,1.5754687099989262,1.5070656140221284,8.865659951594143
1611532800000,"1/25/2021, 12:00:00 AM",1.1120202634647127,1.498677224453648,1.459236733191615,1.48904059640049,1.3326012945585295,1.482629924574227,1.6397640763803207,1.5788718725193112,7.818834080346047
1611619200000,"1/26/2021, 12:00:00 AM",1.1155279901905,1.4536475273718874,1.4139015069672183,1.4544693431274383,1.305913209751977,1.4401135967038667,1.597703056422675,1.539937049469769,7.086854496966157
1611705600000,"1/27/2021, 12:00:00 AM",1.1226531504450028,1.4787396849405658,1.4166039732602331,1.443531635586327,1.3083855425656574,1.4662640643134104,1.6297726968159174,1.5891807249108412,7.120410492008726
1611792000000,"1/28/2021, 12:00:00 AM",1.0490347651400271,1.3728202083174614,1.304642202939617,1.3294523310924689,1.2114217712025463,1.3767022052057687,1.5166724654097814,1.491445620241938,5.949296141547797
1611878400000,"1/29/2021, 12:00:00 AM",1.1414743967019532,1.470238381190784,1.4032950290599169,1.4312730438412753,1.3074632233019772,1.5852726967351893,1.7189249377970304,1.647720233365349,5.963989378682445
1611964800000,"1/30/2021, 12:00:00 AM",1.1767047908349986,1.5227232362680816,1.4400206340600128,1.4507619455268355,1.3270472569073901,1.682568536039999,1.7974182139301131,1.713884177276113,5.7534413098997765
1612051200000,"1/31/2021, 12:00:00 AM",1.1783828399323368,1.5182435158996395,1.5623283028698787,1.5362393587391157,1.3756134211607842,1.6700582100928127,1.8082480149462528,1.7230484486728133,5.3786890530518585
1612137600000,"2/1/2021, 12:00:00 AM",1.1392843393218035,1.4612054199732505,1.5834096923415832,1.523161097732653,1.3620042319573593,1.6948922938665003,1.821194300500905,1.721491651983952,5.1352102654665455
1612224000000,"2/2/2021, 12:00:00 AM",1.1510408919798485,1.5020253662782832,1.4974017973662537,1.539048161509904,1.4031169229173905,1.7485080185107598,1.8935305770934947,1.7784217084967828,5.34844925237763
1612310400000,"2/3/2021, 12:00:00 AM",1.2227094741203943,1.636395673394611,1.5859861598178289,1.608530197627248,1.451703192062197,1.783202803846007,1.9476572557648804,1.8358035616659814,6.5645284895844345
1612396800000,"2/4/2021, 12:00:00 AM",1.2919225790870312,1.7703606490566917,1.760356093836054,1.7264665670011512,1.530703728021957,1.9458085536568546,2.089120310467232,1.955196581091494,6.333295556553868
1612483200000,"2/5/2021, 12:00:00 AM",1.2685541080887655,1.7091243917987022,1.742625218561707,1.7104703635569396,1.4992665593486167,2.0584694421537897,2.1756764879288935,2.019275237402429,6.094208518843023
1612569600000,"2/6/2021, 12:00:00 AM",1.3096025186940874,1.8224274125292061,1.8325667144253217,1.8765607494568104,1.6589288407411136,2.219330187723016,2.3886515182954144,2.2253343354201185,6.942762337885387
1612656000000,"2/7/2021, 12:00:00 AM",1.3534162568386878,1.8166368322466182,1.8127126310718704,1.9135986727796055,1.6692865419145593,2.213282451499835,2.3465670395297917,2.160510769924076,6.540021983230362
1612742400000,"2/8/2021, 12:00:00 AM",1.338046324590185,1.757977710244132,1.7451007151364302,1.877895649114169,1.681545936416637,2.3164124560922326,2.4146589003673467,2.1957661552839722,6.471771690090707
1612828800000,"2/9/2021, 12:00:00 AM",1.5955794410670656,1.9831115451995542,1.9670818783087238,2.0606607413982485,1.8250376889862499,2.4978290882301435,2.662304308540765,2.402969562535979,7.054892738882094
1612915200000,"2/10/2021, 12:00:00 AM",1.6046066249783983,1.9998479682891492,2.0142014537886874,2.2157423194099337,1.9587572683541916,2.6294396763477517,2.8201896708804974,2.588622816481216,8.049420383438687
1613001600000,"2/11/2021, 12:00:00 AM",1.545312070091358,1.949967384928936,2.0306411883785875,2.3780834764556666,2.0615097290898503,2.729103002113032,2.979156181182612,2.70012016982976,8.00076449229443
1613088000000,"2/12/2021, 12:00:00 AM",1.6475526299793055,2.0304294372302167,2.1215769173792376,2.438756000914669,2.174770276170856,2.894856613841865,3.1885602608118333,2.909044754009553,8.558448232431308
1613174400000,"2/13/2021, 12:00:00 AM",1.6337090041634683,2.063236527458661,2.3071385119772407,2.6087347664143286,2.3432005163674776,3.0664430142733305,3.3756683258922924,3.115601274275755,9.586915844325704
1613260800000,"2/14/2021, 12:00:00 AM",1.617414904797136,2.0345407986138278,2.343945665161791,2.6784884996869427,2.4338018932992016,3.141350030329002,3.442711389253072,3.2131943173535324,10.080270904038136
1613347200000,"2/15/2021, 12:00:00 AM",1.6748388731915345,2.059286992837147,2.2841220999333958,2.641788059461255,2.3532295116512816,3.0077955759884696,3.2957666688734513,3.095973598504652,10.283602034365506
1613433600000,"2/16/2021, 12:00:00 AM",1.6503961308539028,2.0272814864656468,2.2317942184897395,2.5732564703689835,2.308108933317314,2.9510727727728314,3.2184415483871587,3.016908217017682,12.2571608527684
1613520000000,"2/17/2021, 12:00:00 AM",1.6965552710346015,2.0549757336616854,2.278127441288549,2.6013463222925255,2.340497987301107,2.943102259681755,3.241341049883965,3.040354992593244,11.992104593585793
1613606400000,"2/18/2021, 12:00:00 AM",1.796668979627716,2.1476789245449552,2.406931621708069,2.7734547519969923,2.4632250088182084,3.0721919604544685,3.388916581106293,3.1892542927050216,12.232172296817248
1613692800000,"2/19/2021, 12:00:00 AM",1.7825211818806406,2.203557491183092,2.395838435248839,2.8600393213094373,2.524587791027273,3.1956162319074104,3.5686040354926423,3.4180027685303287,12.023277930626183
1613779200000,"2/20/2021, 12:00:00 AM",1.9308772616963221,2.298998434317836,2.566924766101131,3.3699611731093295,2.8807004161561167,3.3970530578722498,3.7448878249192448,3.6729587270024306,11.749139458101661
1613865600000,"2/21/2021, 12:00:00 AM",1.94255463862487,2.2773451829243796,2.5878536437913526,3.2438992328721925,2.7470694720291475,3.3546097849602687,3.734407106010438,3.5912089899390116,11.161544582911898
1613952000000,"2/22/2021, 12:00:00 AM",1.98706057990842,2.3077614342717836,2.6366587727637647,3.374726141741359,2.878811967354093,3.467666350905098,3.878369220490159,3.8331832988450536,11.668361800605126
1614038400000,"2/23/2021, 12:00:00 AM",1.8747871232991282,2.1481803158469504,2.5243086880636603,3.1826155185021596,2.751453132155532,3.2809226892805383,3.6718448235556354,3.6747519693790425,10.626972592118806
1614124800000,"2/24/2021, 12:00:00 AM",1.6777338872484437,1.8975514423942828,2.2052111105231456,2.732723388425274,2.357463712927748,2.825013524443965,3.15690253383979,3.157182390736483,8.556415089945283
1614211200000,"2/25/2021, 12:00:00 AM",1.7176162935356476,1.9611329444273229,2.224844065313338,2.9004393462979645,2.4648712237156154,2.995143622093565,3.333184474387581,3.4211720267363392,9.59915679359477
1614297600000,"2/26/2021, 12:00:00 AM",1.6191850317219572,1.8039239668859472,2.068093236359849,2.731041715234065,2.3042858577454832,2.784547807145415,3.102161375739237,3.2054903751257227,9.039229855987836
1614384000000,"2/27/2021, 12:00:00 AM",1.6039837494826674,1.7842254736853096,2.0479364490096033,2.777499379767294,2.3516921694429143,2.789116550668002,3.0843944346718675,3.1492462840974937,8.486108891247094
1614470400000,"2/28/2021, 12:00:00 AM",1.6074996150887395,1.805710025618244,2.124050800338189,2.896279294719469,2.4777304898130295,2.8930868694347924,3.1555378003275445,3.2088834159941606,8.592477019606985
1614556800000,"3/1/2021, 12:00:00 AM",1.5494974556366712,1.7337448458751024,2.0469360494018294,2.7611197386190733,2.353337215794851,2.7344292730119295,2.955042137242713,3.005446456043311,7.764106745095236
1614643200000,"3/2/2021, 12:00:00 AM",1.7154786786325262,1.9208070869657177,2.217052951593153,3.014664919553412,2.552372125715751,3.020995296310015,3.3162820002798274,3.4269611340432666,9.349743234355198
1614729600000,"3/3/2021, 12:00:00 AM",1.672232690218178,1.849557160593893,2.19700832221384,2.935142308802254,2.5372906401961255,2.997368020613363,3.3199700796953864,3.3734139836464285,9.843366729233775
1614816000000,"3/4/2021, 12:00:00 AM",1.7427030642400034,1.9405303494321975,2.279901069740029,2.9913058369807635,2.613734126871687,3.0948953578941336,3.511159769596,3.5717044920134837,10.379815799632919
1614902400000,"3/5/2021, 12:00:00 AM",1.6789590218534391,1.8863683251650931,2.240902279891486,2.856505764817295,2.5137390059965155,3.0308259027733433,3.4776203262524943,3.4723062288742432,11.581920069172202
1614988800000,"3/6/2021, 12:00:00 AM",1.691513581455115,1.8876015884824735,2.1823523218980636,2.842819885548807,2.491963689029203,2.9960402833275173,3.483020713593995,3.488001647309332,10.779741812734787
1615075200000,"3/7/2021, 12:00:00 AM",1.6890173632221206,1.9695356638366661,2.2178313313758364,2.8446213846340034,2.498803797874449,3.0271722752469814,3.5067424766306874,3.513802951740499,10.931230899967098
1615161600000,"3/8/2021, 12:00:00 AM",1.7680501990342778,2.053415487819455,2.3046185162006068,2.9363788867080793,2.5741821851744002,3.1415164828560105,3.6593956323654715,3.6570522954622864,11.055231954550772
1615248000000,"3/9/2021, 12:00:00 AM",1.8030384373860195,2.1454204451807897,2.3451638065905334,2.9822705658558037,2.62452082251153,3.2342942776269377,3.863908877575411,3.8003459237076256,13.16258357474935
1615334400000,"3/10/2021, 12:00:00 AM",1.8847593158579765,2.2078062986329052,2.471417643036203,3.231932136199694,2.7938356216027587,3.4179200940930103,4.127573195824371,4.095685357765581,13.709151488806194
1615420800000,"3/11/2021, 12:00:00 AM",1.9302487806684578,2.185182446542195,2.4221636320770514,3.118914401917201,2.699895298190829,3.283160807224046,3.9859600878611485,3.9802886663668957,12.422274530323202
1615507200000,"3/12/2021, 12:00:00 AM",1.9911803115844193,2.2317231108396713,2.4142535998890056,3.1397329124561923,2.708857028006146,3.3344289253207413,4.092780671628406,4.119122298776719,16.873701268068967
1615593600000,"3/13/2021, 12:00:00 AM",1.9761916698593367,2.1869149303869913,2.3911995340057626,2.993115635036335,2.5607545370523215,3.202152219479272,4.236034008317358,4.220763191376189,16.803882362392564
1615680000000,"3/14/2021, 12:00:00 AM",2.112683963741892,2.3612949424833167,2.523337067020622,3.1800670399724913,2.683310715858683,3.4056885910291665,4.466445472914771,4.48629898999756,17.42805788272724
1615766400000,"3/15/2021, 12:00:00 AM",2.04769177938815,2.2870660030654513,2.449158480243613,3.0636939966571273,2.6066221619369463,3.2750502031114994,4.508537510183641,4.569559458279585,16.026394260626454
1615852800000,"3/16/2021, 12:00:00 AM",1.922835254082877,2.1738511357497288,2.322119537847991,2.918620402088746,2.510165986506283,3.1874116120890803,4.492017620986841,4.5394432101641575,15.327701969689544
1615939200000,"3/17/2021, 12:00:00 AM",1.9581501638151342,2.203357334279335,2.3834481486444705,3.0899852160952648,2.6386289969508607,3.2846069981812103,4.56377533212867,4.590187906837048,16.09500268830685
1616025600000,"3/18/2021, 12:00:00 AM",2.033425499840482,2.2546716557975217,2.4380022920420332,3.25690658045008,2.7626672206801475,3.4249380733226,4.738751588615454,4.791844442444689,15.942523032445726
1616112000000,"3/19/2021, 12:00:00 AM",1.9957816334837541,2.2029536537834047,2.3903872414099507,3.1187853866118136,2.7038547096348453,3.3706851486782443,4.76085900078656,4.818734428414407,15.600609018711602
1616198400000,"3/20/2021, 12:00:00 AM",2.006837259928256,2.233510216649607,2.4570193004472523,3.199457407728924,2.750199668684116,3.45047662436042,4.894861590749072,5.0720353485880825,16.3265263150014
1616284800000,"3/21/2021, 12:00:00 AM",2.0114160603796316,2.236291874961661,2.4953834329490663,3.1674755086189013,2.7438672730481257,3.4406456470479636,4.857144156742931,5.0587722574879495,17.26250009295839
1616371200000,"3/22/2021, 12:00:00 AM",1.9837609175289848,2.2038605679886807,2.4514482314580732,3.1241472055761554,2.736092772269395,3.4142948877689636,4.893009876523517,5.231411134677658,17.331614049236535
1616457600000,"3/23/2021, 12:00:00 AM",1.8733841135269513,2.0786176680136754,2.385989684242208,3.003762684242558,2.6584114995231745,3.2981961395308854,4.628105848813674,4.987360289798062,17.295622322899387
1616544000000,"3/24/2021, 12:00:00 AM",1.8807829590047669,2.0734951880029295,2.3633118900125742,3.0022033716983256,2.732928855862416,3.3188444209676264,4.588619412530802,4.993895503400676,15.993201947833214
1616630400000,"3/25/2021, 12:00:00 AM",1.8098721437199536,1.9756067904928831,2.1679588540324564,2.807285312990041,2.5324148310904193,3.1086580585207795,4.317971044857455,4.778478564821222,15.050385512479183
1616716800000,"3/26/2021, 12:00:00 AM",1.7716272849715142,1.9603205229601015,2.1577843556817795,2.7900703718316016,2.557410343405986,3.076366603984504,4.273786511079734,4.699823384381164,14.159651737815441
1616803200000,"3/27/2021, 12:00:00 AM",1.8962272451199793,2.099161467206158,2.356071668962557,3.0402767541639304,2.739992167276528,3.355555573967319,4.729131574422379,5.201396454618532,15.709161611848481
1616889600000,"3/28/2021, 12:00:00 AM",1.9237686311714124,2.1220512351064844,2.337756635632534,3.042214184566545,2.713817994157801,3.3541347784086795,4.778852769079348,5.369869779515911,15.869446495219261
1616976000000,"3/29/2021, 12:00:00 AM",1.9201742793709893,2.1034651959968897,2.3234269612227263,3.037331477792849,2.7625311776716495,3.4060729828854757,4.874298314156469,5.482242200122951,18.088339931019544
1617062400000,"3/30/2021, 12:00:00 AM",1.9858761564749796,2.2233636846664595,2.4465484837719487,3.1445007381144654,2.8613607249234305,3.5421234484957056,5.106013207556473,5.731410065662892,19.21396322076457
1617148800000,"3/31/2021, 12:00:00 AM",2.021493437854014,2.256517602945496,2.4549150494309853,3.2459038780759233,2.921437399597354,3.5917529629646703,5.285291068344001,5.89258198723481,18.94972213963677
1617235200000,"4/1/2021, 12:00:00 AM",2.0266186327854556,2.3102146788932676,2.5475178360496473,3.286847806290273,2.984327450239843,3.651500313628725,5.32600517851611,5.902891251791459,18.15045990127512
1617321600000,"4/2/2021, 12:00:00 AM",2.0260611656467664,2.3469230903884224,2.5850192914764594,3.409617770187535,3.0466354763290786,3.75553203892219,5.40569881364838,6.004194657366048,17.914599368532308
1617408000000,"4/3/2021, 12:00:00 AM",2.034979510628719,2.4621504976178334,2.747369614519321,3.5349576410766526,3.163392080365208,3.8717048574419692,5.688784975438227,6.185904028406646,18.20111524231512
1617494400000,"4/4/2021, 12:00:00 AM",1.9660803547626913,2.348204678170193,2.667432463500169,3.37929295431774,3.044939448907877,3.680804454116986,5.3881499105374875,5.861608988682902,16.887675653995398
1617580800000,"4/5/2021, 12:00:00 AM",2.0063387492507387,2.4096868162783993,2.8080966747998404,3.5631798949325066,3.2669869395354088,3.9167000194293218,5.8948587959845735,6.334437967181198,19.00486890994235
1617667200000,"4/6/2021, 12:00:00 AM",2.0228092226322785,2.4314887404641743,3.1227394772986035,3.8344818573780044,3.4928248713253836,4.161007478564139,6.097303544432448,6.450290795063651,18.49296224162126
1617753600000,"4/7/2021, 12:00:00 AM",2.0005975357908476,2.432066266375626,3.2767451046466185,4.071864666213589,3.6257010589209524,4.240365999744114,6.063046106604418,6.350414559508742,19.292290768117233
1617840000000,"4/8/2021, 12:00:00 AM",1.9341743552889756,2.313622816862874,2.963996163816278,3.7412045928669815,3.3579969620600822,3.94888920197515,5.708343024062843,5.958806023533992,16.963311482964325
1617926400000,"4/9/2021, 12:00:00 AM",2.0007169366082307,2.4093121187222013,3.164215139791235,4.005898501596324,3.5980653086452192,4.199439980793335,6.1652837825271405,6.473854120095214,18.21288186719623
1618012800000,"4/10/2021, 12:00:00 AM",2.003726652619376,2.402906065231752,3.116510291449251,4.049208714470499,3.6094704797208235,4.257424383141988,6.200714373656351,6.6004548451452845,19.054996156421367
1618099200000,"4/11/2021, 12:00:00 AM",2.066657299152678,2.483874903466757,3.5305760520836027,4.339990578274963,3.8114665708523723,4.420420951106257,6.187940257427187,6.578499903007934,17.920737932871987
1618185600000,"4/12/2021, 12:00:00 AM",2.0669545914973058,2.4890796734659584,3.5112414343592513,4.517236833562606,3.9407906641717703,4.552390881941776,6.2520084605427835,6.6649107080000976,17.731007674100862
1618272000000,"4/13/2021, 12:00:00 AM",2.064301457542936,2.4824805040579885,3.5788473520256563,4.765022553556496,4.051952763511642,4.604182089537137,6.257005296490079,6.631773804296706,17.18496070634439
1618358400000,"4/14/2021, 12:00:00 AM",2.1906057302011397,2.6552071925563485,4.033649620811367,4.992948226560481,4.2652177699480704,4.853019285480339,6.498742716873951,6.75120080958333,17.26791981849151
1618444800000,"4/15/2021, 12:00:00 AM",2.164089924454924,2.7267821746114524,4.111819897737841,5.107871120408271,4.301930856462565,5.087162108420172,6.649322677683336,6.736103023041469,16.720133122395247
1618531200000,"4/16/2021, 12:00:00 AM",2.1769299713599053,2.790408365066481,4.0985271457603805,5.164728302316629,4.429807161598622,5.570628942148266,7.1203715931460865,7.113634249242332,17.43292976298855
1618617600000,"4/17/2021, 12:00:00 AM",2.1189584800207917,2.7007588529408504,3.8884226316856068,5.049507572699434,4.383443185919502,6.4898185895554095,7.670406440538409,7.274672960243903,16.762654014535105
1618704000000,"4/18/2021, 12:00:00 AM",2.076803726552976,2.626008944589704,3.8451882050670627,4.937989403481804,4.278953366382018,6.033618905381238,7.567801519683801,7.2706068362301925,16.832501432564154
1618790400000,"4/19/2021, 12:00:00 AM",1.9394987892917812,2.4899966549981665,3.5123926376366277,4.5738199347246615,3.9223582781885735,5.8966609734228825,7.063607556113529,6.7526758182617455,15.175289062832082
1618876800000,"4/20/2021, 12:00:00 AM",1.919935316683027,2.4275976399662853,3.3272127426672355,4.425385243253359,3.7223266250374167,6.028820813179561,6.855327036771411,6.519536674735425,14.862783717284232
1618963200000,"4/21/2021, 12:00:00 AM",1.939698056578752,2.5432523495314827,3.442126340689798,4.769513688807326,3.9753526674670456,5.860170870687609,6.835162490703716,6.597722355161148,14.457594548496123
1619049600000,"4/22/2021, 12:00:00 AM",1.8671796927716406,2.540309934769195,3.344349951368617,4.580600056374494,3.8031574385651794,5.655115429260899,6.605886261885408,6.462912026759214,13.831249673264585
1619136000000,"4/23/2021, 12:00:00 AM",1.790531916488849,2.5375726970124486,3.1963586607224226,4.341019288484333,3.553393565535492,5.2126765815595215,6.024896985897191,6.014915981803022,12.4734027893514
1619222400000,"4/24/2021, 12:00:00 AM",1.7638476573230928,2.4823685798455655,3.1279662481826453,4.317992008222769,3.5435058356654996,5.081989745136337,5.9051765127298985,6.02288188559378,11.584137218342887
1619308800000,"4/25/2021, 12:00:00 AM",1.7273924837523857,2.361660669262977,2.8823037358365253,4.029267239371858,3.3070449868129392,4.870845322601168,5.603368736002786,5.737396750583318,11.90593640340357
1619395200000,"4/26/2021, 12:00:00 AM",1.687710539006677,2.405798410570157,2.895740668145117,4.039506271619309,3.3022554446920833,4.807632140866733,5.593708258735243,5.699480034233525,11.597607124548775
1619481600000,"4/27/2021, 12:00:00 AM",1.8599003298782089,2.644226315456944,3.401784337764178,4.524941187463124,3.7473469044005046,5.3964194930695975,6.347958270148267,6.534134780291927,13.495605729737669
1619568000000,"4/28/2021, 12:00:00 AM",1.8948047021305003,2.739371945130653,3.519284022955227,4.756438482144216,3.921747454450806,5.649923936881357,6.736416554726049,7.058984659432872,16.00336678064743
1619654400000,"4/29/2021, 12:00:00 AM",1.8885612185767247,2.805045264915604,3.498636080463177,4.749207845804169,3.899096967648119,5.830066420753174,6.792635475990284,6.989575639735608,15.229564704093079
1619740800000,"4/30/2021, 12:00:00 AM",1.8467345929841157,2.790030115790522,3.558071547191635,4.85674444706895,3.946715489609199,5.74693935104164,6.706201845263122,7.015500833497067,16.90898528707377
1619827200000,"5/1/2021, 12:00:00 AM",1.992546280146748,2.8759373938107875,3.8101333763927556,5.144049126522364,4.1791083566403255,6.1287153614393155,7.099637240690115,7.459813910848609,16.919786236121478
